Bloc,id_programa,Codi_centre,Curs_ini,Curs_fin,Certificat,Cert_bak,Titol,Ambit_innovacio,Ambit_curricular,Etapa i nivell,URL_web,URL_Video,Nom_Fitxa
Programes,65,08031711,2021-2022,2023-2024,,,,,,,,,
Programes,65,08038004,2021-2022,2023-2024,,,,,,,,,
Programes,65,08039598,2022-2023,2024-2025,,,,,,,,,
Programes,65,08041647,2022-2023,2024-2025,,,,,,,,,
Programes,65,08042834,2021-2022,2023-2024,,,,,,,,,
Programes,65,08042871,2021-2022,2023-2024,,,,,,,,,
Programes,65,08052876,2022-2023,2024-2025,,,,,,,,,
Programes,65,08054411,2021-2022,2023-2024,,,,,,,,,
Programes,65,08060964,2021-2022,2023-2024,,,,,,,,,
Programes,65,08064222,2021-2022,2023-2024,,,,,,,,,
Programes,65,08064994,2021-2022,2023-2024,,,,,,,,,
Programes,65,08065019,2021-2022,2023-2024,,,,,,,,,
Programes,65,08067594,2021-2022,2023-2024,,,,,,,,,
Programes,65,08067764,2021-2022,2023-2024,,,,,,,,,
Programes,65,08075384,2022-2023,2024-2025,,,,,,,,,
Programes,65,08076406,2021-2022,2023-2024,,,,,,,,,
Programes,65,08077083,2021-2022,2023-2024,,,,,,,,,
Programes,65,08077204,2021-2022,2023-2024,,,,,,,,,
Programes,65,17000305,2021-2022,2023-2024,,,,,,,,,
Programes,65,17000718,2021-2022,2023-2024,,,,,,,,,
Programes,65,17002491,2022-2023,2024-2025,,,,,,,,,
Programes,65,17003926,2022-2023,2024-2025,,,,,,,,,
Programes,65,17009126,2021-2022,2023-2024,,,,,,,,,
Programes,65,25000821,2022-2023,2024-2025,,,,,,,,,
Programes,65,25001801,2022-2023,2024-2025,,,,,,,,,
Programes,65,25001953,2022-2023,2024-2025,,,,,,,,,
Programes,65,25002121,2021-2022,2023-2024,,,,,,,,,
Programes,65,25006240,2022-2023,2024-2025,,,,,,,,,
Programes,65,43005753,2021-2022,2023-2024,,,,,,,,,
Programes,65,43005972,2022-2023,2024-2025,,,,,,,,,
Programes,65,43009011,2021-2022,2023-2024,,,,,,,,,
Programes,66,08044120,2019-2020,2021-2022,S,,,,,,,,
Programes,66,08055683,2019-2020,2021-2022,S,,,,,,,,
Programes,66,08057163,2021-2022,2023-2024,,,,,,,,,
Programes,66,08057679,2019-2020,2021-2022,S,,,,,,,,
Programes,66,08059044,2019-2020,2021-2022,S,,,,,,,,
Programes,66,08061580,2021-2022,2023-2024,,,,,,,,,
Programes,66,08061907,2019-2020,2021-2022,S,,,,,,,,
Programes,66,08061919,2019-2020,2021-2022,S,,,,,,,,
Programes,66,08062031,2021-2022,2023-2024,,,,,,,,,
Programes,66,08062250,2019-2020,2021-2022,S,,,,,,,,
Programes,66,08062262,2019-2020,2021-2022,S,,,,,,,,
Programes,66,08062331,2019-2020,2021-2022,S,,,,,,,,
Programes,66,08062468,2019-2020,2021-2022,S,,,,,,,,
Programes,66,08064659,2021-2022,2023-2024,,,,,,,,,
Programes,66,08069581,2021-2022,2023-2024,,,,,,,,,
Programes,66,17007178,2021-2022,2023-2024,,,,,,,,,
Programes,66,17010441,2019-2020,2021-2022,S,,,,,,,,
Programes,66,25008571,2019-2020,2021-2022,S,,,,,,,,
Programes,66,43010311,2019-2020,2021-2022,S,,,,,,,,
Programes,67,08016941,2018-2019,2021-2022,S,,,,,,,,
Programes,67,08017025,2018-2019,2021-2022,S,,,,,,,,
Programes,67,08017049,2018-2019,2021-2022,S,,,,,,,,
Programes,67,08017104,2018-2019,2021-2022,S,,,,,,,,
Programes,67,08017116,2018-2019,2021-2022,S,,,,,,,,
Programes,67,08017131,2018-2019,2021-2022,S,,,,,,,,
Programes,67,08017153,2018-2019,2021-2022,S,,,,,,,,
Programes,67,08018066,2018-2019,2021-2022,S,,,,,,,,
Programes,67,08018145,2018-2019,2021-2022,S,,,,,,,,
Programes,67,08018376,2018-2019,2021-2022,N,,,,,,,,
Programes,67,08018391,2018-2019,2021-2022,S,,,,,,,,
Programes,67,08018777,2018-2019,2021-2022,S,,,,,,,,
Programes,67,08019265,2018-2019,2021-2022,S,,,,,,,,
Programes,67,08019319,2018-2019,2021-2022,S,,,,,,,,
Programes,67,08019368,2018-2019,2021-2022,S,,,,,,,,
Programes,67,08028588,2018-2019,2021-2022,S,,,,,,,,
Programes,67,08028591,2018-2019,2021-2022,S,,,,,,,,
Programes,67,08028631,2018-2019,2021-2022,S,,,,,,,,
Programes,67,08028655,2018-2019,2021-2022,S,,,,,,,,
Programes,67,08028667,2018-2019,2021-2022,S,,,,,,,,
Programes,67,08032063,2018-2019,2021-2022,S,,,,,,,,
Programes,67,08032476,2018-2019,2021-2022,S,,,,,,,,
Programes,67,08033535,2018-2019,2021-2022,S,,,,,,,,
Programes,67,08034011,2018-2019,2021-2022,S,,,,,,,,
Programes,67,08034850,2018-2019,2021-2022,S,,,,,,,,
Programes,67,08035118,2018-2019,2021-2022,S,,,,,,,,
Programes,67,08035350,2018-2019,2021-2022,S,,,,,,,,
Programes,67,08036056,2018-2019,2021-2022,S,,,,,,,,
Programes,67,08037000,2018-2019,2021-2022,S,,,,,,,,
Programes,67,08038284,2018-2019,2021-2022,S,,,,,,,,
Programes,67,08040618,2018-2019,2021-2022,S,,,,,,,,
Programes,67,08041131,2018-2019,2021-2022,S,,,,,,,,
Programes,67,08041374,2018-2019,2021-2022,S,,,,,,,,
Programes,67,08042861,2018-2019,2021-2022,S,,,,,,,,
Programes,67,08046657,2018-2019,2021-2022,S,,,,,,,,
Programes,67,08051264,2018-2019,2021-2022,S,,,,,,,,
Programes,67,08053340,2018-2019,2021-2022,S,,,,,,,,
Programes,67,17002995,2018-2019,2021-2022,S,,,,,,,,
Programes,67,17003011,2018-2019,2021-2022,S,,,,,,,,
Programes,67,17003021,2018-2019,2021-2022,S,,,,,,,,
Programes,67,17004751,2018-2019,2021-2022,S,,,,,,,,
Programes,67,17004761,2018-2019,2021-2022,S,,,,,,,,
Programes,67,25004462,2018-2019,2021-2022,S,,,,,,,,
Programes,67,25004474,2018-2019,2021-2022,S,,,,,,,,
Programes,67,25004486,2018-2019,2021-2022,S,,,,,,,,
Programes,67,25004498,2018-2019,2021-2022,S,,,,,,,,
Programes,67,25004516,2018-2019,2021-2022,S,,,,,,,,
Programes,67,25004528,2018-2019,2021-2022,S,,,,,,,,
Programes,67,25004531,2018-2019,2021-2022,S,,,,,,,,
Programes,67,25006781,2018-2019,2021-2022,S,,,,,,,,
Programes,67,25008790,2018-2019,2021-2022,S,,,,,,,,
Programes,68,08014115,2023-2024,2023-2024,,,,,,,,,
Programes,68,08026683,2023-2024,2023-2024,,,,,,,,,
Programes,68,08034916,2023-2024,2023-2024,,,,,,,,,
Programes,68,08078385,2023-2024,2023-2024,,,,,,,,,
Programes,68,17001759,2023-2024,2023-2024,,,,,,,,,
Programes,68,17003318,2022-2023,2022-2023,S,,,,,,,,
Programes,68,17005662,2022-2023,2022-2023,S,,,,,,,,
Programes,68,17007300,2023-2024,2023-2024,,,,,,,,,
Programes,68,25006288,2023-2024,2023-2024,,,,,,,,,
Programes,68,25006732,2022-2023,2022-2023,S,,,,,,,,
Programes,68,25007505,2023-2024,2023-2024,,,,,,,,,
Programes,68,43002570,2023-2024,2023-2024,,,,,,,,,
Programes,68,43007166,2023-2024,2023-2024,,,,,,,,,
Programes,68,43013117,2022-2023,2022-2023,S,,,,,,,,
Programes,68,08001421,2021-2022,2021-2022,S,,,,,,,,
Programes,68,08012714,2022-2023,2022-2023,S,,,,,,,,
Programes,68,08013469,2022-2023,2022-2023,S,,,,,,,,
Programes,68,08013767,2021-2022,2021-2022,S,,,,,,,,
Programes,68,08013767,2022-2023,2022-2023,S,,,,,,,,
Programes,68,08014279,2021-2022,2021-2022,S,,,,,,,,
Programes,68,08014279,2022-2023,2022-2023,S,,,,,,,,
Programes,68,08014401,2021-2022,2021-2022,S,,,,,,,,
Programes,68,08014401,2022-2023,2022-2023,S,,,,,,,,
Programes,68,08016781,2021-2022,2021-2022,S,,,,,,,,
Programes,68,08016781,2022-2023,2022-2023,S,,,,,,,,
Programes,68,08017131,2021-2022,2021-2022,S,,,,,,,,
Programes,68,08017852,2021-2022,2021-2022,S,,,,,,,,
Programes,68,08017852,2022-2023,2022-2023,S,,,,,,,,
Programes,68,08020462,2021-2022,2021-2022,S,,,,,,,,
Programes,68,08020462,2022-2023,2022-2023,S,,,,,,,,
Programes,68,08021107,2021-2022,2021-2022,S,,,,,,,,
Programes,68,08021594,2021-2022,2021-2022,S,,,,,,,,
Programes,68,08021594,2022-2023,2022-2023,S,,,,,,,,
Programes,68,08023803,2021-2022,2021-2022,S,,,,,,,,
Programes,68,08030339,2021-2022,2021-2022,S,,,,,,,,
Programes,68,08030339,2022-2023,2022-2023,S,,,,,,,,
Programes,68,08031022,2021-2022,2021-2022,S,,,,,,,,
Programes,68,08031022,2022-2023,2022-2023,S,,,,,,,,
Programes,68,08031681,2021-2022,2021-2022,S,,,,,,,,
Programes,68,08031927,2021-2022,2021-2022,S,,,,,,,,
Programes,68,08032063,2021-2022,2021-2022,S,,,,,,,,
Programes,68,08032063,2022-2023,2022-2023,S,,,,,,,,
Programes,68,08034709,2021-2022,2021-2022,S,,,,,,,,
Programes,68,08034709,2022-2023,2022-2023,S,,,,,,,,
Programes,68,08035349,2021-2022,2021-2022,S,,,,,,,,
Programes,68,08036871,2022-2023,2022-2023,S,,,,,,,,
Programes,68,08037176,2021-2022,2021-2022,S,,,,,,,,
Programes,68,08037176,2022-2023,2022-2023,S,,,,,,,,
